,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,452.5,0.048839070380080896,0.15225510785509108,0.047813182453322015,0.5528486440563501
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,644.0,0.008529276898870421,0.5265437676283394,0.8019871556498717,0.8570434321511224
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Vessel,483.0,0.04378964240951613,0.15912558893677703,0.10401943882791284,0.5722400986764866
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Fibroblasts,585.0,0.01063168632068276,0.743467889803836,0.6558320884797693,0.9299564909251996
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,573.0,0.0024828340794428583,0.9118969047251696,0.5535469322839824,0.9830202530737064
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,644.5,-0.020316664925377356,0.22956018056221356,0.815146294431683,0.6760276183485658
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,593.5,-0.0013235237628223904,0.6930107113555615,0.6721870208098754,0.9094245826209824
Myeloid Monocytes_tumorfront_aggregatedNeighbors.B.cells,585.5,-0.005388099424971855,0.45671546108292904,0.5973238562361178,0.8484776167884218
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD8.T.cells,675.5,-0.02968787271373561,0.16215503287063976,0.5495923410472778,0.5767803389611562
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,453.0,0.025158918061087318,0.08056746875546515,0.04629027876351442,0.419980289480301
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,517.5,0.004541052883359681,0.442255126032853,0.188993836454311,0.8484776167884218
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,655.5,0.0033144704765424512,0.7695310961925838,0.697042632766701,0.9374743647427568
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.DCs,452.0,0.009289821952242785,0.03769243030607734,0.02318641200959059,0.3676111213448991
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,610.0,-0.0035058867572152694,0.8067095140951779,0.8699793339896073,0.9443710938017805
