,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
CD4 T cells regulatory_stromal_pNFkB,49.0,0.0286826532992345,0.3708984167071684,0.20244943712253283,0.9998339170602057
CD4 T cells regulatory_stromal_GranzymeB,60.0,0.0437091691224476,0.6289030064223673,0.5239281449175213,0.9998339170602057
CD4 T cells regulatory_stromal_Ki67,61.0,-0.01253167560297512,0.7817949093286226,0.562342605179145,0.9998339170602057
CD4 T cells regulatory_stromal_CD44,99.0,-0.06881693453516136,0.4146648471539831,0.11775024456769312,0.9998339170602057
CD4 T cells regulatory_stromal_pERK,49.0,0.021195110827768038,0.5038841476479181,0.20244943712253283,0.9998339170602057
CD4 T cells regulatory_stromal_pMAPKAPK2,72.0,-0.01224436858928335,0.7693476132710695,1.0,0.9998339170602057
CD4 T cells regulatory_stromal_pS6,31.0,0.2837131471373562,0.023293642694851267,0.020478587162876295,0.9998339170602057
CD4 T cells regulatory_tumorfront_pp38,75.5,-0.013956633012361705,0.576969471470176,0.8389629444220833,0.9998339170602057
CD4 T cells regulatory_tumorfront_pSTAT1,87.5,-0.016197526981149304,0.2606689355230824,0.36813352265147437,0.9998339170602057
CD4 T cells regulatory_tumorfront_pSTAT3,72.5,-0.005566644000123126,0.6986425669226033,0.9768395048316628,0.9998339170602057
CD4 T cells regulatory_tumorfront_CD36,69.5,-0.03283924352396729,0.5746991122484331,0.9305965078313649,0.9998339170602057
CD4 T cells regulatory_tumorfront_E-Cadherin,87.5,-0.039116326295812506,0.2659903170844854,0.36813352265147437,0.9998339170602057
CD4 T cells regulatory_tumorfront_VEGF,59.5,0.011427882890060262,0.7012904781489491,0.5043101496185911,0.9998339170602057
CD4 T cells regulatory_tumorfront_pCREB,70.5,-0.030325577450620367,0.8516811816162884,0.9768395048316628,0.9998339170602057
CD4 T cells regulatory_tumorfront_pNFkB,78.5,-0.040699340305895226,0.49435551819841406,0.7058697564162385,0.9998339170602057
CD4 T cells regulatory_tumorfront_GranzymeB,65.5,0.06335098129539302,0.6071611794779974,0.7494641623788334,0.9998339170602057
CD4 T cells regulatory_tumorfront_Ki67,49.0,0.027509566523250532,0.22796060333525897,0.20048107397538084,0.9998339170602057
CD4 T cells regulatory_tumorfront_CD44,86.5,-0.09659257094076587,0.28140444413341187,0.39983712675861505,0.9998339170602057
CD4 T cells regulatory_tumorfront_pERK,71.5,-0.012371381782319252,0.6958193624782124,1.0,0.9998339170602057
CD4 T cells regulatory_tumorfront_pMAPKAPK2,67.5,-0.008117284986892015,0.9013864040425075,0.8389629444220833,0.9998339170602057
CD4 T cells regulatory_tumorfront_pS6,40.5,0.28843832233479527,0.19705815568783727,0.07657422746905952,0.9998339170602057
B cells_stromal_pp38,53.0,0.009378180721785534,0.5199733140438874,0.29701414425804706,0.9998339170602057
B cells_stromal_pSTAT1,81.0,-0.002541218609461861,0.7247965656680136,0.602068013998415,0.9998339170602057
B cells_stromal_pSTAT3,60.0,0.004663129898258109,0.6890328401807482,0.5239281449175213,0.9998339170602057
B cells_stromal_CD36,74.0,-0.021524885503395402,0.5609633228999079,0.9077531215721959,0.9998339170602057
B cells_stromal_E-Cadherin,59.0,0.0020944887761717157,0.9325927741818372,0.48690581626049245,0.9998339170602057
B cells_stromal_VEGF,58.0,0.018044215640397487,0.567779550442803,0.45134470170708363,0.9998339170602057
